120|Fort McDermitt Paiute and Shoshone Tribes of the Fort McDermitt Indian Reservation, Nevada and Oregon|FortMcDermittPaiuteandShoshoneTribesoftheFort|Fort McDermitt Paiute and Shoshone Tribes of the Fort McDermitt Indian Reservation, Nevada and Oregon is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||120.00||
121|Fort McDowell Yavapai Nation, Arizona|FortMcDowellYavapaiNationArizona|Fort McDowell Yavapai Nation, Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||121.00||
122|Fort Mojave Indian Tribe of Arizona, California & Nevada|FortMojaveIndianTribeofArizonaCaliforniaNevada|Fort Mojave Indian Tribe of Arizona, California & Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||122.00||
123|Fort Sill Apache Tribe of Oklahoma|FortSillApacheTribeofOklahoma|Fort Sill Apache Tribe of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||123.00||
124|Galena Village|GalenaVillage|Galena Village (aka Louden Village) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||124.00||
125|Gila River Indian Community of the Gila River Indian Reservation, Arizona|GilaRiverIndianCommunityoftheGilaRiverIndian|Gila River Indian Community of the Gila River Indian Reservation, Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||125.00||
126|Grand Traverse Band of Ottawa and Chippewa Indians, Michigan|GrandTraverseBandofOttawaandChippewaIndians|Grand Traverse Band of Ottawa and Chippewa Indians, Michigan is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||126.00||
127|Greenville Rancheria|GreenvilleRancheria|Greenville Rancheria (previously listed as Greenville Rancheria of Maidu Indians of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||127.00||
128|Grindstone Indian Rancheria of Wintun-Wailaki Indians of California|GrindstoneIndianRancheriaofWintunWailakiIndians|Grindstone Indian Rancheria of Wintun-Wailaki Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||128.00||
129|Guidiville Rancheria of California|GuidivilleRancheriaofCalifornia|Guidiville Rancheria of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||129.00||
130|Gulkana Village Council|GulkanaVillageCouncil|Gulkana Village Council (previously listed as Gulkana Village) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||130.00||
131|Habematolel Pomo of Upper Lake, California|HabematolelPomoofUpperLakeCalifornia|Habematolel Pomo of Upper Lake, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||131.00||
132|Hannahville Indian Community, Michigan|HannahvilleIndianCommunityMichigan|Hannahville Indian Community, Michigan is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||132.00||
133|Havasupai Tribe of the Havasupai Reservation, Arizona|HavasupaiTribeoftheHavasupaiReservationArizona|Havasupai Tribe of the Havasupai Reservation, Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||133.00||
134|Healy Lake Village|HealyLakeVillage|Healy Lake Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||134.00||
135|Ho-Chunk Nation of Wisconsin|HoChunkNationofWisconsin|Ho-Chunk Nation of Wisconsin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||135.00||
136|Hoh Indian Tribe|HohIndianTribe|Hoh Indian Tribe (previously listed as Hoh Indian Tribe of the Hoh Indian Reservation, Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||136.00||
137|Holy Cross Tribe|HolyCrossTribe|Holy Cross Tribe (previously listed as Holy Cross Village) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||137.00||
138|Hoonah Indian Association|HoonahIndianAssociation|Hoonah Indian Association is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||138.00||
139|Hoopa Valley Tribe, California|HoopaValleyTribeCalifornia|Hoopa Valley Tribe, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||139.00||
140|Hopi Tribe of Arizona|HopiTribeofArizona|Hopi Tribe of Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||140.00||
141|Hopland Band of Pomo Indians, California|HoplandBandofPomoIndiansCalifornia|Hopland Band of Pomo Indians, California (previously listed as Hopland Band of Pomo Indians of the Hopland Rancheria, California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||141.00||
142|Houlton Band of Maliseet Indians|HoultonBandofMaliseetIndians|Houlton Band of Maliseet Indians is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||142.00||
143|Hualapai Indian Tribe of the Hualapai Indian Reservation, Arizona|HualapaiIndianTribeoftheHualapaiIndianReservation|Hualapai Indian Tribe of the Hualapai Indian Reservation, Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||143.00||
144|Hughes Village|HughesVillage|Hughes Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||144.00||
145|Huslia Village|HusliaVillage|Huslia Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||145.00||
146|Hydaburg Cooperative Association|HydaburgCooperativeAssociation|Hydaburg Cooperative Association is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||146.00||
147|Igiugig Village|IgiugigVillage|Igiugig Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||147.00||
148|Iipay Nation of Santa Ysabel, California|IipayNationofSantaYsabelCalifornia|Iipay Nation of Santa Ysabel, California (previously listed as Santa Ysabel Band of Diegueno Mission Indians of the Santa Ysabel Reservation) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||148.00||
149|Inaja Band of Diegueno Mission Indians of the Inaja and Cosmit Reservation, California|InajaBandofDieguenoMissionIndiansoftheInaja|Inaja Band of Diegueno Mission Indians of the Inaja and Cosmit Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||149.00||
150|Inupiat Community of the Arctic Slope|InupiatCommunityoftheArcticSlope|Inupiat Community of the Arctic Slope is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||150.00||
151|Ione Band of Miwok Indians of California|IoneBandofMiwokIndiansofCalifornia|Ione Band of Miwok Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||151.00||
152|Iowa Tribe of Kansas and Nebraska|IowaTribeofKansasandNebraska|Iowa Tribe of Kansas and Nebraska is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||152.00||
153|Iowa Tribe of Oklahoma|IowaTribeofOklahoma|Iowa Tribe of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||153.00||
154|Iqugmiut Traditional Council|IqurmuitTraditionalCouncil|Iqugmiut Traditional Council (previously listed as Iqurmuit Traditional Council) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||154.00||
155|Ivanof Bay Tribe|IvanofBayTribe|Ivanof Bay Tribe (previously listed as Ivanoff Bay Tribe and Ivanoff Bay Village) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||155.00||
156|Jackson Band of Miwuk Indians|JacksonBandofMiwukIndians|Jackson Band of Miwuk Indians (previously listed as Jackson Rancheria of Me-Wuk Indians of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||156.00||
157|Jamestown S'Klallam Tribe|JamestownSKlallamTribe|Jamestown S'Klallam Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||157.00||
158|Jamul Indian Village of California|JamulIndianVillageofCalifornia|Jamul Indian Village of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||158.00||
159|Jena Band of Choctaw Indians|JenaBandofChoctawIndians|Jena Band of Choctaw Indians is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||159.00||
160|Jicarilla Apache Nation, New Mexico|JicarillaApacheNationNewMexico|Jicarilla Apache Nation, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||160.00||
161|Kaguyak Village|KaguyakVillage|Kaguyak Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||161.00||
162|Kaibab Band of Paiute Indians of the Kaibab Indian Reservation, Arizona|KaibabBandofPaiuteIndiansoftheKaibabIndian|Kaibab Band of Paiute Indians of the Kaibab Indian Reservation, Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||162.00||
163|Kaktovik Village|KaktovikVillage|Kaktovik Village (aka Barter Island) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||163.00||
164|Kalispel Indian Community of the Kalispel Reservation|KalispelIndianCommunityoftheKalispelReservation|Kalispel Indian Community of the Kalispel Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||164.00||
165|Karuk Tribe|KarukTribe|Karuk Tribe (previously listed as Karuk Tribe of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||165.00||
166|Kashia Band of Pomo Indians of the Stewarts Point Rancheria, California|KashiaBandofPomoIndiansoftheStewartsPointRancheria|Kashia Band of Pomo Indians of the Stewarts Point Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||166.00||
167|Kasigluk Traditional Elders Council|KasiglukTraditionalEldersCouncil|Kasigluk Traditional Elders Council is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||167.00||
168|Kaw Nation, Oklahoma|KawNationOklahoma|Kaw Nation, Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||168.00||
169|Kenaitze Indian Tribe|KenaitzeIndianTribe|Kenaitze Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||169.00||
170|Ketchikan Indian Community|KetchikanIndianCorporation|Ketchikan Indian Corporation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||170.00||
171|Keweenaw Bay Indian Community, Michigan|KeweenawBayIndianCommunityMichigan|Keweenaw Bay Indian Community, Michigan is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||171.00||
172|Kialegee Tribal Town|KialegeeTribalTown|Kialegee Tribal Town is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||172.00||
173|Kickapoo Traditional Tribe of Texas|KickapooTraditionalTribeofTexas|Kickapoo Traditional Tribe of Texas is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||173.00||
174|Kickapoo Tribe of Indians of the Kickapoo Reservation in Kansas|KickapooTribeofIndiansoftheKickapooReservation|Kickapoo Tribe of Indians of the Kickapoo Reservation in Kansas is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||174.00||
175|Kickapoo Tribe of Oklahoma|KickapooTribeofOklahoma|Kickapoo Tribe of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||175.00||
176|King Island Native Community|KingIslandNativeCommunity|King Island Native Community is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||176.00||
177|King Salmon Tribe|KingSalmonTribe|King Salmon Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||177.00||
178|Kiowa Indian Tribe of Oklahoma|KiowaIndianTribeofOklahoma|Kiowa Indian Tribe of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||178.00||
179|Klamath Tribes|KlamathTribes|Klamath Tribes is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||179.00||
180|Klawock Cooperative Association|KlawockCooperativeAssociation|Klawock Cooperative Association is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||180.00||
181|Kletsel Dehe Band of Wintun Indians|KletselDeheBandofWintunIndians|Kletsel Dehe Band of Wintun Indians (previously listed as Cortina Indian Rancheria and the Cortina Indian Rancheria of Wintun Indians of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||181.00||
182|Knik Tribe|KnikTribe|Knik Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||182.00||
183|Koi Nation of Northern California|KoiNationofNorthernCalifornia|Koi Nation of Northern California (previously listed as Lower Lake Rancheria, California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||183.00||
184|Kokhanok Village|KokhanokVillage|Kokhanok Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||184.00||
185|Kootenai Tribe of Idaho|KootenaiTribeofIdaho|Kootenai Tribe of Idaho is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||185.00||
186|Koyukuk Native Village|KoyukukNativeVillage|Koyukuk Native Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||186.00||
187|La Jolla Band of Luiseno Indians, California|LaJollaBandofLuisenoIndiansCalifornia|La Jolla Band of Luiseno Indians, California (previously listed as La Jolla Band of Luiseno Mission Indians of the La Jolla Reservation) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||187.00||
188|La Posta Band of Diegueno Mission Indians of the La Posta Indian Reservation, California|LaPostaBandofDieguenoMissionIndiansoftheLaPosta|La Posta Band of Diegueno Mission Indians of the La Posta Indian Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||188.00||
189|Lac Courte Oreilles Band of Lake Superior Chippewa Indians of Wisconsin|LacCourteOreillesBandofLakeSuperiorChippewaIndians|Lac Courte Oreilles Band of Lake Superior Chippewa Indians of Wisconsin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||189.00||
190|Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin|LacduFlambeauBandofLakeSuperiorChippewaIndians|Lac du Flambeau Band of Lake Superior Chippewa Indians of the Lac du Flambeau Reservation of Wisconsin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||190.00||
191|Lac Vieux Desert Band of Lake Superior Chippewa Indians of Michigan|LacVieuxDesertBandofLakeSuperiorChippewaIndians|Lac Vieux Desert Band of Lake Superior Chippewa Indians of Michigan is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||191.00||
192|Las Vegas Tribe of Paiute Indians of the Las Vegas Indian Colony, Nevada|LasVegasTribeofPaiuteIndiansoftheLasVegasIndian|Las Vegas Tribe of Paiute Indians of the Las Vegas Indian Colony, Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||192.00||
193|Levelock Village|LevelockVillage|Levelock Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||193.00||
194|Lime Village|LimeVillage|Lime Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||194.00||
195|Little River Band of Ottawa Indians, Michigan|LittleRiverBandofOttawaIndiansMichigan|Little River Band of Ottawa Indians, Michigan is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||195.00||
196|Little Shell Tribe of Chippewa Indians of Montana|LittleShellTribeofChippewaIndiansofMontana|Little Shell Tribe of Chippewa Indians of Montana is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||196.00||
197|Little Traverse Bay Bands of Odawa Indians, Michigan|LittleTraverseBayBandsofOdawaIndiansMichigan|Little Traverse Bay Bands of Odawa Indians, Michigan is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||197.00||
198|Lone Pine Paiute-Shoshone Tribe|LonePinePaiuteShoshoneTribe|Lone Pine Paiute-Shoshone Tribe (previously listed as Paiute-Shoshone Indians of the Lone Pine Community of the Lone Pine Reservation, California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||198.00||
199|Los Coyotes Band of Cahuilla and Cupeno Indians, California|LosCoyotesBandofCahuillaandCupenoIndiansCalifornia|Los Coyotes Band of Cahuilla and Cupeno Indians, California (previously listed as Los Coyotes Band of Cahuilla & Cupeno Indians of the Los Coyotes Reservation) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||199.00||
200|Lovelock Paiute Tribe of the Lovelock Indian Colony, Nevada|LovelockPaiuteTribeoftheLovelockIndianColonyNevada|Lovelock Paiute Tribe of the Lovelock Indian Colony, Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||200.00||
201|Lower Brule Sioux Tribe of the Lower Brule Reservation, South Dakota|LowerBruleSiouxTribeoftheLowerBruleReservation|Lower Brule Sioux Tribe of the Lower Brule Reservation, South Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||201.00||
202|Lower Elwha Tribal Community|LowerElwhaTribalCommunity|Lower Elwha Tribal Community (previously listed as Lower Elwha Tribal Community of the Lower Elwha Reservation, Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||202.00||
203|Lower Sioux Indian Community in the State of Minnesota|LowerSiouxIndianCommunityintheStateofMinnesota|Lower Sioux Indian Community in the State of Minnesota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||203.00||
204|Lummi Tribe of the Lummi Reservation|LummiTribeoftheLummiReservation|Lummi Tribe of the Lummi Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||204.00||
205|Lytton Rancheria of California|LyttonRancheriaofCalifornia|Lytton Rancheria of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||205.00||
206|Makah Indian Tribe of the Makah Indian Reservation|MakahIndianTribeoftheMakahIndianReservation|Makah Indian Tribe of the Makah Indian Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||206.00||
207|Manchester Band of Pomo Indians of the Manchester Rancheria, California|ManchesterBandofPomoIndiansoftheManchester|Manchester Band of Pomo Indians of the Manchester Rancheria, California (previously listed as Manchester Band of Pomo Indians of the Manchester- Point Arena Rancheria, California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||207.00||
208|Manley Hot Springs Village|ManleyHotSpringsVillage|Manley Hot Springs Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||208.00||
209|Manokotak Village|ManokotakVillage|Manokotak Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||209.00||
210|Manzanita Band of Diegueno Mission Indians of the Manzanita Reservation, California|ManzanitaBandofDieguenoMissionIndians|Manzanita Band of Diegueno Mission Indians of the Manzanita Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||210.00||
211|Mashantucket Pequot Indian Tribe|MashantucketPequotIndianTribe|Mashantucket Pequot Indian Tribe (previously listed as Mashantucket Pequot Tribe of Connecticut) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||211.00||
212|Mashpee Wampanoag Tribe|MashpeeWampanoagTribe|Mashpee Wampanoag Tribe (previously listed as Mashpee Wampanoag Indian Tribal Council, Inc.) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||212.00||
213|Match-e-be-nash-she-wish Band of Pottawatomi Indians of Michigan|MatchebenashshewishBandofPottawatomiIndians|Match-e-be-nash-she-wish Band of Pottawatomi Indians of Michigan is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||213.00||
214|McGrath Native Village|McGrathNativeVillage|McGrath Native Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||214.00||
215|Mechoopda Indian Tribe of Chico Rancheria, California|MechoopdaIndianTribeofChicoRancheriaCalifornia|Mechoopda Indian Tribe of Chico Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||215.00||
216|Menominee Indian Tribe of Wisconsin|MenomineeIndianTribeofWisconsin|Menominee Indian Tribe of Wisconsin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||216.00||
217|Mentasta Traditional Council|MentastaTraditionalCouncil|Mentasta Traditional Council is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||217.00||
218|Mesa Grande Band of Diegueno Mission Indians of the Mesa Grande Reservation, California|MesaGrandeBandofDieguenoMissionIndiansoftheMesa|Mesa Grande Band of Diegueno Mission Indians of the Mesa Grande Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||218.00||
219|Mescalero Apache Tribe of the Mescalero Reservation, New Mexico|MescaleroApacheTribeoftheMescaleroReservation|Mescalero Apache Tribe of the Mescalero Reservation, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||219.00||
220|Metlakatla Indian Community, Annette Island Reserve|MetlakatlaIndianCommunityAnnetteIslandReserve|Metlakatla Indian Community, Annette Island Reserve is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||220.00||
221|Miami Tribe of Oklahoma|MiamiTribeofOklahoma|Miami Tribe of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||221.00||
222|Miccosukee Tribe of Indians|MiccosukeeTribeofIndians|Miccosukee Tribe of Indians is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||222.00||
223|Middletown Rancheria of Pomo Indians of California|MiddletownRancheriaofPomoIndiansofCalifornia|Middletown Rancheria of Pomo Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||223.00||
224|Minnesota Chippewa Tribe, Minnesota|MinnesotaChippewaTribeMinnesota|Minnesota Chippewa Tribe, Minnesota (Six component reservations: Bois Forte Band (Nett Lake); Fond du Lac Band; Grand Portage Band; Leech Lake Band; Mille Lacs Band; White Earth Band) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||224.00||
225|Mississippi Band of Choctaw Indians|MississippiBandofChoctawIndians|Mississippi Band of Choctaw Indians is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||225.00||
226|Moapa Band of Paiute Indians of the Moapa River Indian Reservation, Nevada|MoapaBandofPaiuteIndiansoftheMoapaRiverIndian|Moapa Band of Paiute Indians of the Moapa River Indian Reservation, Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||226.00||
227|Modoc Nation|TheModocTribeofOklahoma|Modoc Nation (previously listed as The Modoc Tribe of Oklahoma) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||227.00||
228|Mohegan Tribe of Indians of Connecticut|MoheganTribeofIndiansofConnecticut|Mohegan Tribe of Indians of Connecticut (previously listed as Mohegan Indian Tribe of Connecticut) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||228.00||
229|Monacan Indian Nation|MonacanIndianNation|Monacan Indian Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||229.00||
230|Mooretown Rancheria of Maidu Indians of California|MooretownRancheriaofMaiduIndiansofCalifornia|Mooretown Rancheria of Maidu Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||230.00||
231|Morongo Band of Mission Indians, California|MorongoBandofMissionIndiansCalifornia|Morongo Band of Mission Indians, California (previously listed as Morongo Band of Cahuilla Mission Indians of the Morongo Reservation) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||231.00||
232|Muckleshoot Indian Tribe|MuckleshootIndianTribe|Muckleshoot Indian Tribe (previously listed as Muckleshoot Indian Tribe of the Muckleshoot Reservation, Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||232.00||
233|Naknek Native Village|NaknekNativeVillage|Naknek Native Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||233.00||
234|Nansemond Indian Nation|NansemondIndianNation|Nansemond Indian Nation (previously listed as Nansemond Indian Tribe) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||234.00||
235|Narragansett Indian Tribe|NarragansettIndianTribe|Narragansett Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||235.00||
236|Native Village of Afognak|NativeVillageofAfognak|Native Village of Afognak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||236.00||
237|Native Village of Akhiok|NativeVillageofAkhiok|Native Village of Akhiok is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||237.00||
238|Native Village of Akutan|NativeVillageofAkutan|Native Village of Akutan is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||238.00||
239|Native Village of Aleknagik|NativeVillageofAleknagik|Native Village of Aleknagik is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||239.00||
240|Native Village of Ambler|NativeVillageofAmbler|Native Village of Ambler is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||240.00||
241|Native Village of Atka|NativeVillageofAtka|Native Village of Atka is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||241.00||
