Id,AutobahnDomainId,AutobahnElementId,GlobalId,ModelName,ColumnName,Description,Version
8653bc50-7712-4c8f-b776-67853337f0c7,6d255e48-2117-43d5-9611-cfc8c9baabec,,000773,RefTeacherEducationCredentialExam,,,10
db85ac5a-e6dd-4001-bfa0-d6302fca1a52,6d255e48-2117-43d5-9611-cfc8c9baabec,,000773,TeacherEducationCredentialExam,RefTeacherEducationCredentialExamId,,10
f0a0c0bd-7bcb-42f9-92c3-3538f86188af,6d255e48-2117-43d5-9611-cfc8c9baabec,,000774,RefTeacherEducationExamScoreType,,,10
bbcdfd01-0e09-4e02-a395-91fbee22e816,6d255e48-2117-43d5-9611-cfc8c9baabec,,000774,TeacherEducationCredentialExam,RefTeacherEducationExamScoreTypeId,,10
2883d876-42b9-4e3c-8095-15412927cc6d,6d255e48-2117-43d5-9611-cfc8c9baabec,,000775,PersonStatus,RefPersonStatusTypeId,,10
7a284b4c-5f8e-4a63-837d-2d9090dc7675,6d255e48-2117-43d5-9611-cfc8c9baabec,,000775,RefPersonStatusType,,,10
724ec068-7ce1-40f8-8041-fb185b009035,6d255e48-2117-43d5-9611-cfc8c9baabec,,000776,PersonStatus,RefPersonStatusTypeId,,10
db6c7119-37fe-4746-b572-913ee74d0b8b,6d255e48-2117-43d5-9611-cfc8c9baabec,,000776,RefPersonStatusType,,,10
01092709-404d-450d-a447-09635c90ad7a,6d255e48-2117-43d5-9611-cfc8c9baabec,,000777,PersonStatus,RefPersonStatusTypeId,,10
f3a6a2f3-a614-4ce6-b3ce-63e32caa86fb,6d255e48-2117-43d5-9611-cfc8c9baabec,,000777,RefPersonStatusType,,,10
2aebd7ff-9f94-4778-9de9-184f40299cd6,6d255e48-2117-43d5-9611-cfc8c9baabec,,000778,PersonStatus,RefPersonStatusTypeId,,10
bc6a401e-ed68-4f1d-ac9e-3e1935e9f0db,6d255e48-2117-43d5-9611-cfc8c9baabec,,000778,RefPersonStatusType,,,10
c2d6babd-f82c-48fd-ad48-3dd21f2df492,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000779,ProgramParticipationAE,RefAeFunctioningLevelAtIntakeId,,10
b75d307d-55a4-412e-a37e-ace94a7975c4,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000779,RefAeFunctioningLevelAtIntake,,,10
4f0c4da9-3959-4b93-80ff-a8115344af09,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000780,ProgramParticipationAE,RefAeFunctioningLevelAtPosttestId,,10
e0693764-fb8e-4c62-94df-f7b8f706eb2b,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000780,RefAeFunctioningLevelAtPosttest,,,10
a041a2b0-2f9c-48c5-b01b-50e3bddc3067,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,001077,ProgramParticipationAE,RefAeInstructionalProgramTypeId,,10
abf5381f-6e42-4036-93e7-3bc253158957,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,001077,RefAeInstructionalProgramType,,,10
ab21ca46-5c83-4b0d-a51a-eb9951397d76,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000782,ProgramParticipationAE,RefAeSpecialProgramTypeId,,10
7d59f4f0-9d2a-496d-b874-b7b302cc6f00,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000782,RefAeSpecialProgramType,,,10
5a8e94a0-f431-4594-82cf-25a647871c6d,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,001079,ProgramParticipationAE,RefGoalsForAttendingAdultEducationId,,10
ba69f1e7-78c4-4c0e-a0ef-7b02735fd788,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,001079,RefGoalsForAttendingAdultEducation,,,10
558d6f84-0ce3-45ac-a15a-006827cf2156,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000784,ProgramParticipationAE,RefAePostsecondaryTransitionActionId,,10
3f41d4f5-c20a-435a-8e50-e1151cc572f9,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000784,RefAePostsecondaryTransitionAction,,,10
b8579b2d-6adb-4a7f-bf96-36a8977ea6d5,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,001081,ProgramParticipationAE,PostsecondaryTransitionDate,,10
2361ba20-18f6-476f-baf2-7e4ba61aa1a2,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000786,AeStaff,RefAeStaffClassificationId,,10
0c6d2664-7577-4b58-881f-556a4c97e0c2,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000786,RefAeStaffClassification,,,10
0e596951-521e-4711-923d-506573a9c87e,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,001083,AeStaff,RefAeStaffEmploymentStatusId,,10
20e88801-893c-4183-9ba6-3b590f9bacca,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,001083,RefAeStaffEmploymentStatus,,,10
a8c3d0d0-16d9-45a1-93e1-1a8b8f427dc0,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000788,AeStaff,YearsOfPriorAeTeachingExperience,,10
32be4919-f9f7-4563-8fa0-69abfd4ffec1,6d255e48-2117-43d5-9611-cfc8c9baabec,,000788,StaffExperience,YearsOfPriorAETeachingExperience,,10
5c633b4a-cabc-455c-bca0-043fc68a2600,6d255e48-2117-43d5-9611-cfc8c9baabec,,001085,RefAeCertificationType,,,10
a0ffa364-ae65-4c08-a6b7-31e40b5445dc,6d255e48-2117-43d5-9611-cfc8c9baabec,,001085,StaffCredential,RefAeCertificationTypeId,,10
fd5ad7a7-2cf4-4c4e-ab4b-15eb7fd85598,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000790,ProgramParticipationAE,ProxyContactHours,,10
6161470d-a28a-4431-bc5a-83164cfb57b5,6d255e48-2117-43d5-9611-cfc8c9baabec,,001076,OrganizationIdentifier,Identifier,,10
5970e6cb-6de9-4848-aa21-c030004994eb,6d255e48-2117-43d5-9611-cfc8c9baabec,,000781,OrganizationIdentifier,RefOrganizationIdentificationSystemId,,10
2aec023c-20d4-430a-881a-f052cc9a5db2,6d255e48-2117-43d5-9611-cfc8c9baabec,,000781,OrganizationIdentifier,RefOrganizationIdentifierTypeId,,10
dc34299a-8f0b-4a2a-b2ca-43a00b02ac47,6d255e48-2117-43d5-9611-cfc8c9baabec,,000781,RefOrganizationIdentificationSystem,,,10
0bdc243b-1521-4659-ad32-efb4d845d422,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001078,RefOrganizationType,,,10
109b0519-a9d1-43e6-829f-65415a67bc29,bdf0e0d6-d628-44b9-882d-ccb92de9ae46,,000783,AeStudentAcademicRecord,RefProfessionalTechnicalCredentialTypeId,,10
64afdd12-5c5f-4ee3-9268-953db888809d,ddf12dc7-761e-44ae-8fe5-9265bd728466,,000783,CteStudentAcademicRecord,RefProfessionalTechnicalCredentialTypeId,,10
09c38019-ee9b-445e-9539-f809121af073,eec759ad-0993-445b-bf4a-897fea418edf,,000783,K12StudentAcademicRecord,RefProfessionalTechnicalCredentialTypeId,,10
ceb38003-c77c-46ca-95cd-87fc90a82941,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,000783,PsStudentAcademicRecord,RefProfessionalTechCredentialTypeId,,10
b100ae83-590f-451f-a1ff-2796d800060b,89bd4d6a-e227-4dd6-99f3-f018f8941a3d,,000783,RefProfessionalTechnicalCredentialType,,,10
ed891ed0-2551-4220-9ec1-a5bdf548288b,89bd4d6a-e227-4dd6-99f3-f018f8941a3d,,000783,WorkforceProgramParticipation,RefProfessionalTechnicalCredentialTypeId,,10
4ef02ba9-aa13-43e8-baa1-c7091efd47a4,6d255e48-2117-43d5-9611-cfc8c9baabec,,001080,PersonIdentifier,Identifier,,10
9958a244-0c12-44d8-9412-757cdd870b20,6d255e48-2117-43d5-9611-cfc8c9baabec,,000785,PersonIdentifier,RefPersonIdentificationSystemId,,10
1bde5bff-21ed-464f-b414-c6faf9ff7936,6d255e48-2117-43d5-9611-cfc8c9baabec,,000785,RefPersonIdentificationSystem,,,10
92f51c64-1411-4642-be25-a26eca655112,6d255e48-2117-43d5-9611-cfc8c9baabec,,000787,PersonFamily,FamilyIdentifier,,10
2f9c20ff-128b-4505-8676-b1aa9e51c693,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000789,ELStaffEducation,ECDegreeOrCertificateHolder,,10
d17d4baf-8487-44af-bfdb-312a6e35f0b1,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001086,ELStaffEducation,TotalApprovedECCreditsEarned,,10
a426c728-ef12-45a1-8a9d-df3516dd76d0,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000792,ELStaffEducation,TotalCollegeCreditsEarned,,10
7201576b-76f1-4629-8a45-bb660ceed2ac,6d255e48-2117-43d5-9611-cfc8c9baabec,,000793,OrganizationPersonRole,EntryDate,,10
d9d64a28-0083-444a-925d-061f0035b532,6d255e48-2117-43d5-9611-cfc8c9baabec,,000794,OrganizationPersonRole,ExitDate,,10
30b66373-41e2-4c78-ba70-a0c5787d41e8,6d255e48-2117-43d5-9611-cfc8c9baabec,,000795,OrganizationPersonRole,ExitDate,,10
3ebb8133-45be-40e3-9d4c-ce0b5825eafa,6d255e48-2117-43d5-9611-cfc8c9baabec,,000795,RoleStatus,StatusEndDate,,10
5d6e1134-8659-407a-be29-dfa554029191,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000796,ELStaffEmployment,HoursWorkedPerWeek,,10
d07d84bc-53be-46b4-b367-1ffaacb1f3c8,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000797,ELStaffEmployment,HourlyWage,,10
ba9046fb-7b0f-4ae2-a40e-e31d2a72a9ee,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000798,ELStaffEmployment,RefWageCollectionMethodId,,10
72fe948b-2f9b-4269-8545-416e010dab83,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000798,RefWageCollectionMethod,,,10
6e2b9a79-0c4f-4505-864a-1d771f6c9f52,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000799,ELStaffEmployment,UnionMembershipStatus,,10
af78c97d-600d-4fcc-9528-b7868f807d28,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000804,ProfessionalDevelopmentRequirement,RequiredTrainingClockHours,,10
9767b60d-b4fa-454c-b18f-84c7faa288e6,6d255e48-2117-43d5-9611-cfc8c9baabec,,000805,PersonCredential,RefIssuingStateId,,10
63ae78cc-fd79-4deb-bed7-074542fa1a5a,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000806,ELStaff,RefChildDevelopmentAssociateTypeId,,10
dd41b042-d62c-4c66-b7c1-91c6abb32493,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000806,RefChildDevelopmentAssociateType,,,10
26024edb-c8a1-4b69-ad39-3b15a977151f,6d255e48-2117-43d5-9611-cfc8c9baabec,,000806,StaffCredential,RefChildDevAssociateTypeId,,10
a743f5b5-bf0f-4692-8d54-807495b2e371,6d255e48-2117-43d5-9611-cfc8c9baabec,,000807,PersonStatus,RefPersonStatusTypeId,,10
079895b5-c435-4ca5-81b8-f7279f604e2f,6d255e48-2117-43d5-9611-cfc8c9baabec,,000807,RefPersonStatusType,,,10
89274518-47df-48bb-8932-493b82aad909,6d255e48-2117-43d5-9611-cfc8c9baabec,,000808,OrganizationDetail,Name,,10
9ce31ea2-4a35-4eea-9f18-32e4d7d2dc93,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000809,ProfessionalDevelopmentActivity,ActivityIdentifier,,10
56301ef0-6076-450d-b91e-d8bea1221b5a,6d255e48-2117-43d5-9611-cfc8c9baabec,,000809,StaffProfessionalDevelopmentActivity,ActivityIdentifier,,10
2c83f8a2-d909-4ad0-9ebe-3192c95d1dbd,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000810,ProfessionalDevelopmentActivity,Title,,10
ca3d92c8-4407-4794-83a0-efa5730e7272,6d255e48-2117-43d5-9611-cfc8c9baabec,,000810,StaffProfessionalDevelopmentActivity,ActivityTitle,,10
9be2fe7e-e8fc-4f5d-aeaa-1ce5284652bf,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000811,ProfessionalDevelopmentActivity,ScholarshipStatus,,10
2ee8c750-0856-4180-a51c-964af214aafe,6d255e48-2117-43d5-9611-cfc8c9baabec,,000811,StaffProfessionalDevelopmentActivity,ScholarshipStatus,,10
ab7502bb-a0cb-41d4-b045-d0fde87de9c7,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000812,ProfessionalDevelopmentActivity,RefProfessionalDevelopmentFinancialSupportId,,10
3f95f443-86f5-4045-8734-53bef1b1fa63,6d255e48-2117-43d5-9611-cfc8c9baabec,,000812,RefProfessionalDevelopmentFinancialSupport,,,10
961782cc-8669-4096-8403-d70364d73f63,6d255e48-2117-43d5-9611-cfc8c9baabec,,000812,StaffProfessionalDevelopmentActivity,RefProfessionalDevelopmentFinancialSupportId,,10
06b6e26f-cf29-4cf3-b0cd-f97f5b9983c9,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000813,CoreKnowledgeArea,RefCoreKnowledgeAreaId,,10
6a66ae97-525a-43e8-95ac-d4b46b06e9ea,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000813,RefCoreKnowledgeArea,,,10
0953d286-bf41-4ae1-bc5b-ab5fbc682c19,6d255e48-2117-43d5-9611-cfc8c9baabec,,000814,PersonStatus,RefPersonStatusTypeId,,10
c40e8e8e-f963-4e5a-ae24-7a6dab9337fd,6d255e48-2117-43d5-9611-cfc8c9baabec,,000814,RefPersonStatusType,,,10
827f2947-c93a-454f-8214-c3c451fa11f5,6d255e48-2117-43d5-9611-cfc8c9baabec,,000815,PersonStatus,RefPersonStatusTypeId,,10
85f669dc-de51-477a-8027-1fe23547cdf9,6d255e48-2117-43d5-9611-cfc8c9baabec,,000815,RefPersonStatusType,,,10
0af7efa6-9bee-4077-831d-764aac69e8ea,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000816,ELStaffEducation,SchoolAgeEducationPSCredits,,10
af4c7d74-b7b0-4176-833a-ca578bed9731,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000816,ProgramParticipationTeacherPrep,SchoolAgeEducationPSCredits,,10
995376fb-e7fe-497f-bdf3-9657a4eea223,6d255e48-2117-43d5-9611-cfc8c9baabec,,000818,OrganizationAccreditation,RefHigherEducationInstitutionAccreditationStatusId,,10
b9c963f8-1817-426f-8ee6-6bd1fe4ceeab,6d255e48-2117-43d5-9611-cfc8c9baabec,,000818,PersonDegreeOrCertificate,RefHigherEducationInstitutionAccreditationStatusId,,10
1da50852-a1c2-4d9c-a928-e1d68e07a9aa,6d255e48-2117-43d5-9611-cfc8c9baabec,,000818,RefHigherEducationInstitutionAccreditationStatus,,,10
f58d75a9-38f3-4d82-aaf4-cf862e725ebd,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000819,ELStaffEmployment,RefWageVerificationId,,10
b7ae544f-7996-4a0f-af5f-64d2e011f301,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000819,RefWageVerification,,,10
bb232efe-f815-40d7-b5f9-7b9659490eed,6d255e48-2117-43d5-9611-cfc8c9baabec,,000820,OrganizationIdentifier,Identifier,,10
15e6da6a-4fde-4363-a91e-c2fb5473e18b,6d255e48-2117-43d5-9611-cfc8c9baabec,,000821,OrganizationDetail,Name,,10
2bdabe1e-7df2-4728-a91d-15405466a637,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000822,ELClassSectionService,ServesChildrenWithSpecialNeeds,,10
b6fadec8-f725-4520-a8ee-573f4f274b29,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000823,ELClassSectionService,ELClassGroupCurriculumType,,10
6a2ac220-669c-4702-a456-804fb5d56c49,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000824,ELClassSectionService,RefELGroupSizeStandardMetId,,10
f66370d9-cd11-4408-a716-a84cd7bd9ef1,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000824,RefELGroupSizeStandardMet,,,10
f9c912d7-7a99-4372-8cf0-2152bb10fbb9,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000825,ELClassSection,ELProgramAnnualOperatingWeeks,,10
b9fa62b0-6bbf-41e1-b8e1-f3d23dd6ca90,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000825,ELOrganizationAvailability,AnnualOperatingWeeks,,10
aebc170e-43e5-4bc3-bdb0-57d1a55eee6a,6d255e48-2117-43d5-9611-cfc8c9baabec,,000826,OrganizationIdentifier,Identifier,,10
f10cf996-fbcc-461d-b883-479ef51667c3,6d255e48-2117-43d5-9611-cfc8c9baabec,,000827,OrganizationIdentifier,RefOrganizationIdentificationSystemId,,10
62aed21c-8f48-4867-a63f-f81e3a66b57e,6d255e48-2117-43d5-9611-cfc8c9baabec,,000827,OrganizationIdentifier,RefOrganizationIdentifierTypeId,,10
b863f947-6d28-4f60-b3fe-072c7eda99a4,6d255e48-2117-43d5-9611-cfc8c9baabec,,000827,RefOrganizationIdentificationSystem,,,10
168702bc-4c2f-4da7-a97e-808850fa158c,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000828,ELProgramLicensing,RefELProgramLicenseStatusId,,10
fe7c07ac-5a3c-4d88-a3f0-4fdc17c42858,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000828,RefELProgramLicenseStatus,,,10
d1effc1d-5594-47b6-a430-79a206faab22,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000829,EarlyChildhoodProgramTypeOffered,RefEarlyChildhoodProgramEnrollmentTypeId,,10
d162f459-e571-423a-b887-22b66159a3f5,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000829,RefEarlyChildhoodProgramEnrollmentType,,,10
52c67888-2197-4b06-ac7c-3c988cf7f005,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000830,ELQualityRatingImprovement,QrisAwardDate,,10
8e4c57b3-5292-456b-9c7c-d4684c3aca97,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000831,ELQualityRatingImprovement,QRISExpirationDate,,10
9e563b34-da75-415c-bb23-a0cb5f0db3be,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000834,ELOrganization,RefProfitStatusId,,10
b2185c64-1888-4fdb-aa50-2426762fbd00,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000834,RefProfitStatus,,,10
17a81153-7df8-4025-908f-e83db9e29f5a,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000835,ELProgramLicensing,NumberOfFatalities,,10
41ba0582-4635-4cda-ad15-a05ddea1cda3,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000836,ELProgramLicensing,NumberOfInjuries,,10
125cac93-f8d1-4882-a3cd-b94dcc00c798,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000837,ELProgramLicensing,LicenseSuspensionStatus,,10
4acfbedf-18da-4275-8963-e709dd62f918,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000838,ELProgramLicensing,LicenseRevocationStatus,,10
80e14424-0855-46c0-890e-82ae977169ea,6d255e48-2117-43d5-9611-cfc8c9baabec,,000840,OrganizationAccreditation,AccreditationAwardDate,,10
078ce846-84c6-4ae6-82d5-e99fd53c5134,6d255e48-2117-43d5-9611-cfc8c9baabec,,000841,OrganizationAccreditation,AccreditationExpirationDate,,10
ec655285-e870-49a9-9645-1d21540d5e2f,6d255e48-2117-43d5-9611-cfc8c9baabec,,000842,OrganizationPolicy,PolicyType,,10
6453adbb-65d5-496a-a3ef-94f37454ffbc,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000843,ELQualityRatingImprovement,NumberQrisLevels,,10
b913c191-5d2a-4cf9-aae1-0126e6ac698f,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000844,ELOrganizationAvailability,NumberOfClassrooms,,10
0670e995-502b-4bcb-b07a-e6a23d6da46a,6d255e48-2117-43d5-9611-cfc8c9baabec,,000845,OrganizationIndicator,RefOrganizationIndicatorId,,10
9ccb8412-56ae-466f-b0c6-126cec30394b,6d255e48-2117-43d5-9611-cfc8c9baabec,,000845,RefOrganizationIndicator,,,10
3d7aff59-346a-468a-aeba-d4e730c5ba7e,6d255e48-2117-43d5-9611-cfc8c9baabec,,000847,OrganizationPolicy,PolicyType,,10
8a5bc2dd-dc24-4fea-b0cd-710b8f12ab53,6d255e48-2117-43d5-9611-cfc8c9baabec,,000848,OrganizationIndicator,RefOrganizationIndicatorId,,10
c34f0544-6969-4933-b73e-005f4157e269,6d255e48-2117-43d5-9611-cfc8c9baabec,,000848,RefOrganizationIndicator,,,10
5efe1499-04f6-412a-a978-85112f120398,6d255e48-2117-43d5-9611-cfc8c9baabec,,000849,OrganizationPolicy,PolicyType,,10
e013bb6c-ac16-4827-bd2d-9df3f4555dbf,6d255e48-2117-43d5-9611-cfc8c9baabec,,000850,OrganizationPolicy,PolicyType,,10
f9724fe0-e0f6-44e3-b54e-3def7ba67a4c,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000851,ELQualityInitiative,ProgramHeathSafetyChecklistUseStatus,,10
5a94c017-5dd2-4a37-873e-1f890e375458,6d255e48-2117-43d5-9611-cfc8c9baabec,,000852,OrganizationPopulationServed,RefPopulationServedId,,10
5428a8fd-9ca4-42aa-b963-6888b2cf0684,6d255e48-2117-43d5-9611-cfc8c9baabec,,000852,RefPopulationServed,,,10
15fa0e75-ed18-4b00-8952-ecf1c7fa2e27,6d255e48-2117-43d5-9611-cfc8c9baabec,,000853,OrganizationIndicator,RefOrganizationIndicatorId,,10
19fbe2a9-b89f-4af6-99be-e7cbcc5bba62,6d255e48-2117-43d5-9611-cfc8c9baabec,,000853,RefOrganizationIndicator,,,10
fd4ab11c-5488-4954-a976-a5d2c45b71ea,6d255e48-2117-43d5-9611-cfc8c9baabec,,000854,OrganizationIndicator,RefOrganizationIndicatorId,,10
ac51d0e9-d67e-4da9-aa27-2f3ee6a5f3d5,6d255e48-2117-43d5-9611-cfc8c9baabec,,000854,RefOrganizationIndicator,,,10
9bc9e43e-99b5-4035-9cc2-bab2a1f49cb8,6d255e48-2117-43d5-9611-cfc8c9baabec,,000855,OrganizationIndicator,RefOrganizationIndicatorId,,10
5a750b62-0368-437d-827e-9f3ae440bb8b,6d255e48-2117-43d5-9611-cfc8c9baabec,,000855,RefOrganizationIndicator,,,10
72b0d414-409a-4408-9782-9806a6527342,6d255e48-2117-43d5-9611-cfc8c9baabec,,000856,OrganizationIndicator,RefOrganizationIndicatorId,,10
dd953399-f0c3-48ef-9791-5d730e762a2e,6d255e48-2117-43d5-9611-cfc8c9baabec,,000856,RefOrganizationIndicator,,,10
84ea816c-336a-4377-9180-fd9a62ee9276,6d255e48-2117-43d5-9611-cfc8c9baabec,,000857,PersonFamily,RefCommunicationMethodId,,10
81a8c8e5-b61d-4303-ba88-1f10951f47da,6d255e48-2117-43d5-9611-cfc8c9baabec,,000857,RefCommunicationMethod,,,10
a777d54e-86c3-4398-8697-25da361443e1,6d255e48-2117-43d5-9611-cfc8c9baabec,,000858,OrganizationIndicator,RefOrganizationIndicatorId,,10
f465e77e-92e7-4187-8291-a02ef8034150,6d255e48-2117-43d5-9611-cfc8c9baabec,,000858,RefOrganizationIndicator,,,10
00e642b8-104e-45b5-9887-98ca4abbdfcd,6d255e48-2117-43d5-9611-cfc8c9baabec,,000859,OrganizationPolicy,PolicyType,,10
a8821931-32f5-48cc-9d2c-8f4c69ad1da3,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000862,LocationAddress,RefERSRuralUrbanContinuumCodeId,,10
743948eb-1625-42e0-847c-28e024b53636,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000862,RefERSRuralUrbanContinuumCode,,,10
645dfc1d-fdf7-4947-b325-cd3a43c63b65,6d255e48-2117-43d5-9611-cfc8c9baabec,,000863,OrganizationIndicator,RefOrganizationIndicatorId,,10
e7891c0a-388f-4c67-a0c1-135f8aeeb4ec,6d255e48-2117-43d5-9611-cfc8c9baabec,,000863,RefOrganizationIndicator,,,10
02392c71-01d8-467f-ba9f-cbe326cce991,6d255e48-2117-43d5-9611-cfc8c9baabec,,000864,OrganizationCalendar,CalendarYear,,10
b9640248-36c1-4631-b981-7f50b395419e,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,000865,ELFacilityLicensing,StateLicensedFacilityCapacity,,10
1047e85d-430b-41d2-b6b5-78a63c93a861,6d255e48-2117-43d5-9611-cfc8c9baabec,,000866,OrganizationEmployeeBenefit,FullTimeBenefitIndicator,,10
f6b81da7-d5ba-4334-957c-5b8b8eb004eb,6d255e48-2117-43d5-9611-cfc8c9baabec,,000866,OrganizationEmployeeBenefit,RefEmployeeBenefitId,,10
564297e1-96fe-4145-a0bc-0f2a72c333bc,6d255e48-2117-43d5-9611-cfc8c9baabec,,000866,RefEmployeeBenefit,,,10
7db64d66-7742-45f0-99fb-48fa37e68611,6d255e48-2117-43d5-9611-cfc8c9baabec,,000867,OrganizationEmployeeBenefit,PartTimeBenefitIndicator,,10
cc998d02-99c9-46a3-a669-ac56ab15c2de,6d255e48-2117-43d5-9611-cfc8c9baabec,,000867,OrganizationEmployeeBenefit,RefEmployeeBenefitId,,10
cc57b1ea-e2bd-481c-8bd7-38b110757d8d,6d255e48-2117-43d5-9611-cfc8c9baabec,,000867,RefEmployeeBenefit,,,10
4c5a8c9c-38af-4699-b58c-53f6f8594ad8,6d255e48-2117-43d5-9611-cfc8c9baabec,,000868,OrganizationIndicator,RefOrganizationIndicatorId,,10
ae8b01e7-4c50-4c6b-b437-4d358a219afe,6d255e48-2117-43d5-9611-cfc8c9baabec,,000868,RefOrganizationIndicator,,,10
f84c4a2b-a3dd-46d5-aeb7-1749f1939d3a,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000869,CompetencyDefAssociation,RefCompetencyDefAssociationTypeId,,10
e43a6097-f863-4301-93ac-a0cfc9585da3,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000869,RefCompetencyDefAssociationType,,,10
09681ba7-1599-4fd1-a70f-a35e5cb9da21,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000871,CompetencyDefAssociation,CompetencyDefAssociationIdentifierURI,,10
f4492576-21b8-429b-a7cc-5cf694727398,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000872,CompetencyDefinition,CompetencyDefParentId,,10
6222c0a3-bd9b-41ee-8e4b-9def510abff4,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000873,CompetencyDefinition,CompetencyDefParentCode,,10
386a7bb7-8aec-45b1-926f-4b11a9964697,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000874,CompetencyDefinition,URL,,10
3ef604e8-c769-4ba9-964f-45df806e3689,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000875,CompetencyDefinition,RefBloomsTaxonomyDomainId,,10
b4f4b3b5-6c84-4c62-9326-3235a7151d8b,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000875,RefBloomsTaxonomyDomain,,,10
1f202c53-c562-4ddd-a46a-7eb77df6ce3f,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000876,CompetencyDefinition,RefMultipleIntelligenceTypeId,,10
56f85a7a-0922-4624-ab47-7df65876fab3,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000876,RefMultipleIntelligenceType,,,10
cab04da4-1851-471a-8e1e-e8350b7ef082,c3f2eba2-9b12-4e33-87da-034590d0ff97,,000877,CompetencySet,RefCompletionCriteriaId,,10
